Papers for Liqing Zhang, Virginia Polytechnic Institute and State University
Aleksandar Kuzmanovic ; SIGCOMM 2005

Papers for Charalampos Papamanthou, University of Maryland - College Park
Charalampos Papamanthou ; PVLDB 2012
Charalampos Papamanthou ; PVLDB 2015
Charalampos Papamanthou ; ACM Conference on Computer and Communications Security 2014
Charalampos Papamanthou ; ACM Conference on Computer and Communications Security 2013
Charalampos Papamanthou ; ACM Conference on Computer and Communications Security 2015
Charalampos Papamanthou ; ACM Conference on Computer and Communications Security 2008
Charalampos Papamanthou ; ACM Conference on Computer and Communications Security 2009
Charalampos Papamanthou ; ACM Conference on Computer and Communications Security 2012

Papers for Jia Deng, University of Michigan
Jia Deng ; ACM Trans. Graph. 2007
Jia Deng ; CHI 2014
Jia Deng ; NIPS 2011

Papers for Laura Dabbish, Carnegie Mellon University
Laura Dabbish ; CHI 2015
Laura Dabbish ; CHI 2004
Laura Dabbish ; CHI 2012
Laura Dabbish ; CHI 2011
Laura Dabbish ; CHI 2011
Laura Dabbish ; ICSE 2014
Laura Dabbish ; SIGSOFT FSE 2014

Papers for Subbarao Kambhampati, Arizona State University
Subbarao Kambhampati ; VLDB 2005
Subbarao Kambhampati ; VLDB 2003
Subbarao Kambhampati ; VLDB 2007
Subbarao Kambhampati ; AAAI 2014
Subbarao Kambhampati ; AAAI 2004
Subbarao Kambhampati ; AAAI 2014
Subbarao Kambhampati ; AAAI 2013
Subbarao Kambhampati ; AAAI 2006
Subbarao Kambhampati ; AAAI 2012
Subbarao Kambhampati ; AAAI 2010
Subbarao Kambhampati ; AAAI 2007
Subbarao Kambhampati ; AAAI 2008
Subbarao Kambhampati ; WWW 2010
Subbarao Kambhampati ; WWW 2011
Subbarao Kambhampati ; NIPS 2012
Subbarao Kambhampati ; NIPS 2013
Subbarao Kambhampati ; IJCAI 2007
Subbarao Kambhampati ; IJCAI 2005
Subbarao Kambhampati ; IJCAI 2007
Subbarao Kambhampati ; IJCAI 2013
Subbarao Kambhampati ; IJCAI 2001
Subbarao Kambhampati ; IJCAI 2013
Subbarao Kambhampati ; IJCAI 2013
Subbarao Kambhampati ; IJCAI 2007
Subbarao Kambhampati ; IJCAI 2009
Subbarao Kambhampati ; IJCAI 2009
Subbarao Kambhampati ; IJCAI 2003
Subbarao Kambhampati ; IJCAI 2003

Papers for Yanlei Diao, University of Massachusetts - Amherst
Yanlei Diao ; PVLDB 2013
Yanlei Diao ; PVLDB 2012
Yanlei Diao ; PVLDB 2013
Yanlei Diao ; PVLDB 2009
Yanlei Diao ; PVLDB 2015
Yanlei Diao ; PVLDB 2015
Yanlei Diao ; PVLDB 2011
Yanlei Diao ; PVLDB 2010
Yanlei Diao ; PVLDB 2011
Yanlei Diao ; SIGMOD Conference 2008
Yanlei Diao ; SIGMOD Conference 2006
Yanlei Diao ; SIGMOD Conference 2014
Yanlei Diao ; SIGMOD Conference 2010
Yanlei Diao ; SIGMOD Conference 2000
Yanlei Diao ; SIGMOD Conference 2011
Yanlei Diao ; SIGMOD Conference 2015
Yanlei Diao ; VLDB 2000
Yanlei Diao ; VLDB 2003
Yanlei Diao ; VLDB 2004

Papers for Brian P. Bailey, University of Illinois at Urbana-Champaign
Brian P. Bailey ; CHI 2009
Brian P. Bailey ; CHI 2008
Brian P. Bailey ; CHI 2009
Brian P. Bailey ; CHI 2012
Brian P. Bailey ; CHI 2007
Brian P. Bailey ; CHI 2003
Brian P. Bailey ; CHI 2013
Brian P. Bailey ; CHI 2004
Brian P. Bailey ; CHI 2008
Brian P. Bailey ; CHI 2006
Brian P. Bailey ; CHI 2007
Brian P. Bailey ; CHI 2010
Brian P. Bailey ; CHI 2014
Brian P. Bailey ; CHI 2005
Brian P. Bailey ; ICSE 2012

Papers for Steve Harrison, Virginia Polytechnic Institute and State University
Steve Harrison ; CHI 2010
Steve Harrison ; CHI 2011
Steve Harrison ; CHI 2011


Papers for Jacob Eisenstein, Georgia Institute of Technology
Jacob Eisenstein ; AAAI 2007
Jacob Eisenstein ; AAAI 2008
Jacob Eisenstein ; WWW 2011
Jacob Eisenstein ; WWW 2012
Jacob Eisenstein ; CHI 2006
Jacob Eisenstein ; ICML 2011

Papers for Shigang Chen, University of Florida
Shigang Chen ; SIGMETRICS 2015
Shigang Chen ; PODC 2005
Shigang Chen ; INFOCOM 2012
Shigang Chen ; INFOCOM 2009
Shigang Chen ; INFOCOM 2011
Shigang Chen ; INFOCOM 2008
Shigang Chen ; INFOCOM 2000
Shigang Chen ; INFOCOM 2007
Shigang Chen ; INFOCOM 2005
Shigang Chen ; INFOCOM 2012
Shigang Chen ; INFOCOM 2010
Shigang Chen ; INFOCOM 2013
Shigang Chen ; INFOCOM 2008
Shigang Chen ; INFOCOM 2012
Shigang Chen ; INFOCOM 2011
Shigang Chen ; INFOCOM 2011
Shigang Chen ; INFOCOM 2011
Shigang Chen ; INFOCOM 2007
Shigang Chen ; INFOCOM 2010
Shigang Chen ; INFOCOM 2015
Shigang Chen ; INFOCOM 2014
Shigang Chen ; INFOCOM 2004
Shigang Chen ; INFOCOM 2013
Shigang Chen ; INFOCOM 2009
Shigang Chen ; INFOCOM 2013
Shigang Chen ; INFOCOM 2011
Shigang Chen ; INFOCOM 2011


Papers for Bernard Chazelle, Princeton University
Bernard Chazelle ; ACM Trans. Graph. 2002
Bernard Chazelle ; STOC 2001
Bernard Chazelle ; STOC 2004
Bernard Chazelle ; STOC 2006
Bernard Chazelle ; STOC 2003
Bernard Chazelle ; SODA 2006
Bernard Chazelle ; SODA 2004
Bernard Chazelle ; SODA 2004
Bernard Chazelle ; SODA 2009
Bernard Chazelle ; FOCS 2012
Bernard Chazelle ; FOCS 2005

Papers for Bart Selman, Cornell University
Bart Selman ; AAAI 2007
Bart Selman ; AAAI 2015
Bart Selman ; AAAI 2007
Bart Selman ; AAAI 2006
Bart Selman ; AAAI 2014
Bart Selman ; AAAI 2014
Bart Selman ; AAAI 2005
Bart Selman ; AAAI 2012
Bart Selman ; AAAI 2014
Bart Selman ; AAAI 2004
Bart Selman ; KDD 2003
Bart Selman ; NIPS 2012
Bart Selman ; NIPS 2008
Bart Selman ; NIPS 2006
Bart Selman ; NIPS 2013
Bart Selman ; NIPS 2011
Bart Selman ; ICML 2014
Bart Selman ; ICML 2000
Bart Selman ; IJCAI 2007
Bart Selman ; IJCAI 2007
Bart Selman ; IJCAI 2013
Bart Selman ; IJCAI 2009
Bart Selman ; IJCAI 2007
Bart Selman ; IJCAI 2003
Bart Selman ; IJCAI 2011
Bart Selman ; IJCAI 2011
Bart Selman ; IJCAI 2003
Bart Selman ; IJCAI 2013
Bart Selman ; IJCAI 2003
Bart Selman ; LICS 2000

Papers for Frédo Durand, Massachusetts Institute of Technology
Frédo Durand ; ACM Trans. Graph. 2014
Frédo Durand ; ACM Trans. Graph. 2009
Frédo Durand ; ACM Trans. Graph. 2008
Frédo Durand ; ACM Trans. Graph. 2015
Frédo Durand ; ACM Trans. Graph. 2011
Frédo Durand ; ACM Trans. Graph. 2015
Frédo Durand ; ACM Trans. Graph. 2015
Frédo Durand ; ACM Trans. Graph. 2009
Frédo Durand ; ACM Trans. Graph. 2011
Frédo Durand ; ACM Trans. Graph. 2002
Frédo Durand ; ACM Trans. Graph. 2013
Frédo Durand ; ACM Trans. Graph. 2008
Frédo Durand ; ACM Trans. Graph. 2005
Frédo Durand ; ACM Trans. Graph. 2007
Frédo Durand ; ACM Trans. Graph. 2013
Frédo Durand ; ACM Trans. Graph. 2008
Frédo Durand ; ACM Trans. Graph. 2015
Frédo Durand ; ACM Trans. Graph. 2015
Frédo Durand ; ACM Trans. Graph. 2009
Frédo Durand ; ACM Trans. Graph. 2015
Frédo Durand ; ACM Trans. Graph. 2007
Frédo Durand ; ACM Trans. Graph. 2010
Frédo Durand ; ACM Trans. Graph. 2014
Frédo Durand ; ACM Trans. Graph. 2013
Frédo Durand ; ACM Trans. Graph. 2011
Frédo Durand ; ACM Trans. Graph. 2012
Frédo Durand ; ACM Trans. Graph. 2007
Frédo Durand ; ACM Trans. Graph. 2012
Frédo Durand ; ACM Trans. Graph. 2003
Frédo Durand ; ACM Trans. Graph. 2009
Frédo Durand ; ACM Trans. Graph. 2010
Frédo Durand ; ACM Trans. Graph. 2015
Frédo Durand ; ACM Trans. Graph. 2015
Frédo Durand ; ACM Trans. Graph. 2009
Frédo Durand ; ACM Trans. Graph. 2010
Frédo Durand ; ACM Trans. Graph. 2010
Frédo Durand ; ACM Trans. Graph. 2004
Frédo Durand ; ACM Trans. Graph. 2009
Frédo Durand ; ACM Trans. Graph. 2012
Frédo Durand ; ACM Trans. Graph. 2012
Frédo Durand ; ACM Trans. Graph. 2007
Frédo Durand ; ACM Trans. Graph. 2010
Frédo Durand ; ACM Trans. Graph. 2009
Frédo Durand ; ACM Trans. Graph. 2013
Frédo Durand ; ACM Trans. Graph. 2014
Frédo Durand ; ACM Trans. Graph. 2013
Frédo Durand ; ACM Trans. Graph. 2005
Frédo Durand ; ACM Trans. Graph. 2006
Frédo Durand ; ACM Trans. Graph. 2009
Frédo Durand ; ACM Trans. Graph. 2013
Frédo Durand ; ACM Trans. Graph. 2014
Frédo Durand ; ACM Trans. Graph. 2007
Frédo Durand ; ACM Trans. Graph. 2013
Frédo Durand ; ACM Trans. Graph. 2007
Frédo Durand ; ACM Trans. Graph. 2013
Frédo Durand ; ACM Trans. Graph. 2005
Frédo Durand ; ACM Trans. Graph. 2015
Frédo Durand ; ACM Trans. Graph. 2005
Frédo Durand ; ACM Trans. Graph. 2012
Frédo Durand ; ACM Trans. Graph. 2012
Frédo Durand ; ACM Trans. Graph. 2011
Frédo Durand ; ACM Trans. Graph. 2003
Frédo Durand ; ACM Trans. Graph. 2008
Frédo Durand ; ACM Trans. Graph. 2002
Frédo Durand ; ACM Trans. Graph. 2014
Frédo Durand ; ACM Trans. Graph. 2012
Frédo Durand ; ACM Trans. Graph. 2008
Frédo Durand ; ACM Trans. Graph. 2008
Frédo Durand ; ACM Trans. Graph. 2007
Frédo Durand ; ACM Trans. Graph. 2012
Frédo Durand ; ACM Trans. Graph. 2015
Frédo Durand ; SIGGRAPH 2001
Frédo Durand ; SIGGRAPH 2000
Frédo Durand ; SIGGRAPH 2002
Frédo Durand ; SIGGRAPH 2001
Frédo Durand ; PLDI 2013

Papers for Lane A. Hemaspaandra, University of Rochester
Lane A. Hemaspaandra ; AAAI 2010
Lane A. Hemaspaandra ; AAAI 2014
Lane A. Hemaspaandra ; AAAI 2007
Lane A. Hemaspaandra ; AAAI 2005
Lane A. Hemaspaandra ; AAAI 2006
Lane A. Hemaspaandra ; IJCAI 2013
Lane A. Hemaspaandra ; IJCAI 2007
Lane A. Hemaspaandra ; IJCAI 2015
Lane A. Hemaspaandra ; IJCAI 2009

Papers for Patrick Crowley, Washington University - St. Louis
Patrick Crowley ; INFOCOM 2008
Patrick Crowley ; INFOCOM 2014
Patrick Crowley ; INFOCOM 2013
Patrick Crowley ; SIGCOMM 2007
Patrick Crowley ; SIGCOMM 2006

Papers for Christos Kozyrakis, Stanford University
Christos Kozyrakis ; HPCA 2008
Christos Kozyrakis ; HPCA 2007
Christos Kozyrakis ; HPCA 2012
Christos Kozyrakis ; HPCA 2006
Christos Kozyrakis ; HPCA 2007
Christos Kozyrakis ; HPCA 2014
Christos Kozyrakis ; SIGMOD Conference 2007
Christos Kozyrakis ; POPL 2009
Christos Kozyrakis ; OSDI 2012
Christos Kozyrakis ; OSDI 2014
Christos Kozyrakis ; OSDI 2008
Christos Kozyrakis ; MICRO 2010
Christos Kozyrakis ; ISCA 2007
Christos Kozyrakis ; ISCA 2011
Christos Kozyrakis ; ISCA 2007
Christos Kozyrakis ; ISCA 2007
Christos Kozyrakis ; ISCA 2013
Christos Kozyrakis ; ISCA 2006
Christos Kozyrakis ; ISCA 2013
Christos Kozyrakis ; ISCA 2015
Christos Kozyrakis ; ISCA 2004
Christos Kozyrakis ; ISCA 2012
Christos Kozyrakis ; ISCA 2014
Christos Kozyrakis ; ISCA 2010
Christos Kozyrakis ; ISCA 2009
Christos Kozyrakis ; USENIX Security Symposium 2008
Christos Kozyrakis ; USENIX Security Symposium 2009
Christos Kozyrakis ; ASPLOS 2004
Christos Kozyrakis ; ASPLOS 2014
Christos Kozyrakis ; ASPLOS 2006
Christos Kozyrakis ; ASPLOS 2011
Christos Kozyrakis ; ASPLOS 2010
Christos Kozyrakis ; ASPLOS 2013

Papers for Aditya G. Parameswaran, University of Illinois at Urbana-Champaign
Aditya G. Parameswaran ; PVLDB 2011
Aditya G. Parameswaran ; PVLDB 2015
Aditya G. Parameswaran ; PVLDB 2015
Aditya G. Parameswaran ; PVLDB 2011
Aditya G. Parameswaran ; PVLDB 2015
Aditya G. Parameswaran ; PVLDB 2012
Aditya G. Parameswaran ; PVLDB 2015
Aditya G. Parameswaran ; PVLDB 2014
Aditya G. Parameswaran ; PVLDB 2015
Aditya G. Parameswaran ; PVLDB 2010
Aditya G. Parameswaran ; PVLDB 2014
Aditya G. Parameswaran ; PVLDB 2015
Aditya G. Parameswaran ; PVLDB 2014
Aditya G. Parameswaran ; SIGMOD Conference 2010
Aditya G. Parameswaran ; SIGMOD Conference 2015
Aditya G. Parameswaran ; SIGMOD Conference 2014
Aditya G. Parameswaran ; SIGMOD Conference 2012
Aditya G. Parameswaran ; SIGMOD Conference 2012
Aditya G. Parameswaran ; KDD 2015
Aditya G. Parameswaran ; KDD 2012
Aditya G. Parameswaran ; KDD 2013
Aditya G. Parameswaran ; NIPS 2012

Papers for Santosh Pande, Georgia Institute of Technology
Santosh Pande ; MICRO 2006
Santosh Pande ; MICRO 2006
Santosh Pande ; INFOCOM 2006
Santosh Pande ; PLDI 2005
Santosh Pande ; PLDI 2011
Santosh Pande ; PLDI 2004
Santosh Pande ; OOPSLA 2012
Santosh Pande ; OOPSLA 2011
Santosh Pande ; OOPSLA 2013
Santosh Pande ; ASPLOS 2004
Santosh Pande ; ICSE 2014
Santosh Pande ; ICSE 2004
Santosh Pande ; ICSE 2014

Papers for Sandy Irani, University of California - Irvine
Sandy Irani ; SODA 2003
Sandy Irani ; SODA 2002
Sandy Irani ; FOCS 2007
Sandy Irani ; FOCS 2004

Papers for Tarek F. Abdelzaher, University of Illinois at Urbana-Champaign
Tarek F. Abdelzaher ; HPCA 2002
Tarek F. Abdelzaher ; INFOCOM 2006
Tarek F. Abdelzaher ; INFOCOM 2007
Tarek F. Abdelzaher ; INFOCOM 2004
Tarek F. Abdelzaher ; INFOCOM 2005
Tarek F. Abdelzaher ; INFOCOM 2010
Tarek F. Abdelzaher ; INFOCOM 2007
Tarek F. Abdelzaher ; INFOCOM 2006
Tarek F. Abdelzaher ; INFOCOM 2010
Tarek F. Abdelzaher ; INFOCOM 2006
Tarek F. Abdelzaher ; INFOCOM 2013
Tarek F. Abdelzaher ; INFOCOM 2006
Tarek F. Abdelzaher ; INFOCOM 2013
Tarek F. Abdelzaher ; INFOCOM 2007
Tarek F. Abdelzaher ; INFOCOM 2002
Tarek F. Abdelzaher ; INFOCOM 2014

Papers for Robert Grimm, New York University
Robert Grimm ; PLDI 2006
Robert Grimm ; PLDI 2010
Robert Grimm ; PLDI 2012
Robert Grimm ; OOPSLA 2007
Robert Grimm ; OOPSLA 2009

Papers for James Allan, University of Massachusetts - Amherst
James Allan ; SIGIR 2002
James Allan ; SIGIR 2014
James Allan ; SIGIR 2000
James Allan ; SIGIR 2010
James Allan ; SIGIR 2012
James Allan ; SIGIR 2006
James Allan ; SIGIR 2014
James Allan ; SIGIR 2006
James Allan ; SIGIR 2008
James Allan ; SIGIR 2006
James Allan ; SIGIR 2000
James Allan ; SIGIR 2012
James Allan ; SIGIR 2006
James Allan ; SIGIR 2007
James Allan ; SIGIR 2011
James Allan ; SIGIR 2013
James Allan ; SIGIR 2002
James Allan ; SIGIR 2013
James Allan ; SIGIR 2004
James Allan ; SIGIR 2003
James Allan ; SIGIR 2007
James Allan ; SIGIR 2010
James Allan ; SIGIR 2003
James Allan ; SIGIR 2010
James Allan ; SIGIR 2007
James Allan ; SIGIR 2008
James Allan ; SIGIR 2015
James Allan ; SIGIR 2007
James Allan ; SIGIR 2002
James Allan ; SIGIR 2005
James Allan ; SIGIR 2014
James Allan ; SIGIR 2013
James Allan ; SIGIR 2009
James Allan ; SIGIR 2008
James Allan ; SIGIR 2001
James Allan ; IJCAI 2007
James Allan ; IJCAI 2007

Papers for Mark D. Corner, University of Massachusetts - Amherst
Mark D. Corner ; INFOCOM 2007
Mark D. Corner ; INFOCOM 2009
Mark D. Corner ; SIGCOMM 2011


Papers for Yaron Singer, Harvard University
Yaron Singer ; INFOCOM 2010
Yaron Singer ; WWW 2013
Yaron Singer ; WWW 2015
Yaron Singer ; SODA 2010
Yaron Singer ; FOCS 2013
Yaron Singer ; FOCS 2008
Yaron Singer ; FOCS 2010
Yaron Singer ; KDD 2015
Yaron Singer ; NIPS 2015
Yaron Singer ; NIPS 2015


Papers for Philip Levis, Stanford University
Philip Levis ; ACM Conference on Computer and Communications Security 2015
Philip Levis ; OSDI 2000
Philip Levis ; OSDI 2012
Philip Levis ; OSDI 2008
Philip Levis ; SOSP 2009
Philip Levis ; SOSP 2007
Philip Levis ; PLDI 2003
Philip Levis ; ASPLOS 2002


Papers for Regina Barzilay, Massachusetts Institute of Technology
Regina Barzilay ; AAAI 2007
Regina Barzilay ; AAAI 2008
Regina Barzilay ; AAAI 2011
Regina Barzilay ; AAAI 2008
Regina Barzilay ; ICML 2010
Regina Barzilay ; IJCAI 2007
Regina Barzilay ; IJCAI 2005
Regina Barzilay ; IJCAI 2011

Papers for Rada Mihalcea, University of Michigan
Rada Mihalcea ; AAAI 2005
Rada Mihalcea ; AAAI 2006
Rada Mihalcea ; AAAI 2011


Papers for Alexandros Labrinidis, University of Pittsburgh
Alexandros Labrinidis ; PVLDB 2012
Alexandros Labrinidis ; PVLDB 2008
Alexandros Labrinidis ; SIGMOD Conference 2007
Alexandros Labrinidis ; SIGMOD Conference 2015
Alexandros Labrinidis ; SIGMOD Conference 2011
Alexandros Labrinidis ; SIGMOD Conference 2009
Alexandros Labrinidis ; SIGMOD Conference 2000
Alexandros Labrinidis ; VLDB 2003
Alexandros Labrinidis ; VLDB 2006
Alexandros Labrinidis ; VLDB 2001


Papers for Matthew Might, University of Utah
Matthew Might ; POPL 2006
Matthew Might ; POPL 2007
Matthew Might ; POPL 2011
Matthew Might ; PLDI 2013
Matthew Might ; PLDI 2006
Matthew Might ; PLDI 2010
Matthew Might ; OOPSLA 2015
Matthew Might ; OOPSLA 2011

Papers for Andreas Haeberlen, University of Pennsylvania
Andreas Haeberlen ; SIGMOD Conference 2011
Andreas Haeberlen ; POPL 2013
Andreas Haeberlen ; OSDI 2010
Andreas Haeberlen ; OSDI 2014
Andreas Haeberlen ; OSDI 2012
Andreas Haeberlen ; SOSP 2007
Andreas Haeberlen ; SOSP 2011
Andreas Haeberlen ; USENIX Security Symposium 2011
Andreas Haeberlen ; SIGCOMM 2008
Andreas Haeberlen ; SIGCOMM 2014
Andreas Haeberlen ; SIGCOMM 2012

Papers for Debmalya Panigrahi, Duke University
Debmalya Panigrahi ; PODC 2009
Debmalya Panigrahi ; INFOCOM 2009
Debmalya Panigrahi ; INFOCOM 2008
Debmalya Panigrahi ; INFOCOM 2010
Debmalya Panigrahi ; INFOCOM 2010
Debmalya Panigrahi ; INFOCOM 2008
Debmalya Panigrahi ; PODS 2011
Debmalya Panigrahi ; STOC 2011
Debmalya Panigrahi ; STOC 2007
Debmalya Panigrahi ; SODA 2013
Debmalya Panigrahi ; SODA 2007
Debmalya Panigrahi ; SODA 2011
Debmalya Panigrahi ; SODA 2008
Debmalya Panigrahi ; FOCS 2015
Debmalya Panigrahi ; FOCS 2015
Debmalya Panigrahi ; FOCS 2013
Debmalya Panigrahi ; FOCS 2011

Papers for Barbara Liskov, Massachusetts Institute of Technology
Barbara Liskov ; PODC 2008
Barbara Liskov ; PODC 2004
Barbara Liskov ; POPL 2003
Barbara Liskov ; OSDI 2006
Barbara Liskov ; OSDI 2010
Barbara Liskov ; OSDI 2014
Barbara Liskov ; OSDI 2000
Barbara Liskov ; SOSP 2013
Barbara Liskov ; SOSP 2001
Barbara Liskov ; SOSP 2007
Barbara Liskov ; PLDI 2015

Papers for Larry A. Wasserman, Carnegie Mellon University
Larry A. Wasserman ; AAAI 2015
Larry A. Wasserman ; NIPS 2010
Larry A. Wasserman ; NIPS 2007
Larry A. Wasserman ; NIPS 2015
Larry A. Wasserman ; NIPS 2013
Larry A. Wasserman ; NIPS 2007
Larry A. Wasserman ; NIPS 2015
Larry A. Wasserman ; NIPS 2013
Larry A. Wasserman ; NIPS 2007
Larry A. Wasserman ; NIPS 2008
Larry A. Wasserman ; NIPS 2005
Larry A. Wasserman ; NIPS 2010
Larry A. Wasserman ; NIPS 2012
Larry A. Wasserman ; NIPS 2005
Larry A. Wasserman ; ICML 2012
Larry A. Wasserman ; ICML 2014
Larry A. Wasserman ; ICML 2015

Papers for Ting Chen, University of Southern California
Ting Chen ; PVLDB 2008
Ting Chen ; SIGMOD Conference 2005
Ting Chen ; VLDB 2007
Ting Chen ; VLDB 2005
Ting Chen ; SODA 2000
Ting Chen ; KDD 2014
Ting Chen ; IJCAI 2013



Papers for Stanley B. Zdonik, Brown University
Stanley B. Zdonik ; PVLDB 2010
Stanley B. Zdonik ; PVLDB 2013
Stanley B. Zdonik ; PVLDB 2010
Stanley B. Zdonik ; PVLDB 2009
Stanley B. Zdonik ; PVLDB 2011
Stanley B. Zdonik ; PVLDB 2009
Stanley B. Zdonik ; PVLDB 2015
Stanley B. Zdonik ; PVLDB 2014
Stanley B. Zdonik ; PVLDB 2008
Stanley B. Zdonik ; PVLDB 2008
Stanley B. Zdonik ; PVLDB 2010
Stanley B. Zdonik ; SIGMOD Conference 2009
Stanley B. Zdonik ; SIGMOD Conference 2008
Stanley B. Zdonik ; SIGMOD Conference 2014
Stanley B. Zdonik ; SIGMOD Conference 2003
Stanley B. Zdonik ; SIGMOD Conference 2012
Stanley B. Zdonik ; VLDB 2001
Stanley B. Zdonik ; VLDB 2003
Stanley B. Zdonik ; VLDB 2006
Stanley B. Zdonik ; VLDB 2007
Stanley B. Zdonik ; VLDB 2001
Stanley B. Zdonik ; VLDB 2007
Stanley B. Zdonik ; VLDB 2002
Stanley B. Zdonik ; VLDB 2006
Stanley B. Zdonik ; VLDB 2003
Stanley B. Zdonik ; VLDB 2005

Papers for Geoffrey M. Voelker, University of California - San Diego
Geoffrey M. Voelker ; ACM Conference on Computer and Communications Security 2012
Geoffrey M. Voelker ; ACM Conference on Computer and Communications Security 2011
Geoffrey M. Voelker ; ACM Conference on Computer and Communications Security 2008
Geoffrey M. Voelker ; ACM Conference on Computer and Communications Security 2012
Geoffrey M. Voelker ; ACM Conference on Computer and Communications Security 2014
Geoffrey M. Voelker ; SIGMETRICS 2003
Geoffrey M. Voelker ; SIGMETRICS 2002
Geoffrey M. Voelker ; SIGMETRICS 2002
Geoffrey M. Voelker ; OSDI 2008
Geoffrey M. Voelker ; INFOCOM 2003
Geoffrey M. Voelker ; INFOCOM 2011
Geoffrey M. Voelker ; INFOCOM 2012
Geoffrey M. Voelker ; INFOCOM 2001
Geoffrey M. Voelker ; INFOCOM 2009
Geoffrey M. Voelker ; WWW 2014
Geoffrey M. Voelker ; WWW 2004
Geoffrey M. Voelker ; SOSP 2005
Geoffrey M. Voelker ; KDD 2010
Geoffrey M. Voelker ; KDD 2014
Geoffrey M. Voelker ; KDD 2009
Geoffrey M. Voelker ; IEEE Symposium on Security and Privacy 2011
Geoffrey M. Voelker ; USENIX Security Symposium 2012
Geoffrey M. Voelker ; USENIX Security Symposium 2011
Geoffrey M. Voelker ; USENIX Security Symposium 2001
Geoffrey M. Voelker ; USENIX Security Symposium 2010
Geoffrey M. Voelker ; USENIX Security Symposium 2011
Geoffrey M. Voelker ; ICML 2009
Geoffrey M. Voelker ; SIGCOMM 2004
Geoffrey M. Voelker ; SIGCOMM 2008
Geoffrey M. Voelker ; SIGCOMM 2006
Geoffrey M. Voelker ; SIGCOMM 2007

Papers for David Steurer, Cornell University
David Steurer ; STOC 2008
David Steurer ; STOC 2012
David Steurer ; STOC 2014
David Steurer ; STOC 2014
David Steurer ; STOC 2010
David Steurer ; STOC 2015
David Steurer ; STOC 2015
David Steurer ; STOC 2009
David Steurer ; STOC 2010
David Steurer ; SODA 2010
David Steurer ; SODA 2009
David Steurer ; SODA 2005
David Steurer ; SODA 2011
David Steurer ; FOCS 2012
David Steurer ; FOCS 2013
David Steurer ; FOCS 2009
David Steurer ; FOCS 2010
David Steurer ; FOCS 2011
David Steurer ; FOCS 2008
David Steurer ; FOCS 2009
David Steurer ; FOCS 2012

Papers for C. R. Ramakrishnan, State University of New York - Stony Brook
C. R. Ramakrishnan ; ACM Conference on Computer and Communications Security 2007
C. R. Ramakrishnan ; CAV 2000
C. R. Ramakrishnan ; CAV 2003
C. R. Ramakrishnan ; WWW 2009

Papers for Peter Stone, University of Texas - Austin
Peter Stone ; AAAI 2014
Peter Stone ; AAAI 2007
Peter Stone ; AAAI 2006
Peter Stone ; AAAI 2013
Peter Stone ; AAAI 2015
Peter Stone ; AAAI 2010
Peter Stone ; AAAI 2004
Peter Stone ; AAAI 2006
Peter Stone ; AAAI 2006
Peter Stone ; AAAI 2006
Peter Stone ; AAAI 2011
Peter Stone ; AAAI 2011
Peter Stone ; AAAI 2006
Peter Stone ; AAAI 2005
Peter Stone ; AAAI 2006
Peter Stone ; AAAI 2015
Peter Stone ; AAAI 2011
Peter Stone ; AAAI 2005
Peter Stone ; AAAI 2006
Peter Stone ; AAAI 2015
Peter Stone ; AAAI 2006
Peter Stone ; AAAI 2004
Peter Stone ; AAAI 2015
Peter Stone ; AAAI 2011
Peter Stone ; AAAI 2005
Peter Stone ; AAAI 2006
Peter Stone ; AAAI 2007
Peter Stone ; AAAI 2006
Peter Stone ; AAAI 2006
Peter Stone ; AAAI 2006
Peter Stone ; AAAI 2012
Peter Stone ; AAAI 2011
Peter Stone ; AAAI 2015
Peter Stone ; NIPS 2001
Peter Stone ; ICML 2002
Peter Stone ; ICML 2007
Peter Stone ; ICML 2000
Peter Stone ; ICML 2003
Peter Stone ; ICML 2010
Peter Stone ; ICML 2012
Peter Stone ; ICML 2008
Peter Stone ; ICML 2011
Peter Stone ; ICML 2010
Peter Stone ; ICML 2001
Peter Stone ; IJCAI 2015
Peter Stone ; IJCAI 2007
Peter Stone ; IJCAI 2007
Peter Stone ; IJCAI 2007
Peter Stone ; IJCAI 2015
Peter Stone ; IJCAI 2007
Peter Stone ; IJCAI 2007
Peter Stone ; IJCAI 2005

Papers for Barbara J. Grosz, Harvard University
Barbara J. Grosz ; AAAI 2011
Barbara J. Grosz ; AAAI 2007
Barbara J. Grosz ; AAAI 2014
Barbara J. Grosz ; AAAI 2004
Barbara J. Grosz ; AAAI 2007
Barbara J. Grosz ; CHI 2015
Barbara J. Grosz ; IJCAI 2003

Papers for Jiebo Luo, University of Rochester
Jiebo Luo ; PVLDB 2011
Jiebo Luo ; AAAI 2015
Jiebo Luo ; AAAI 2014
Jiebo Luo ; AAAI 2015
Jiebo Luo ; WWW 2010
Jiebo Luo ; WWW 2010
Jiebo Luo ; WWW 2010
Jiebo Luo ; KDD 2011
Jiebo Luo ; SIGIR 2014
Jiebo Luo ; SIGIR 2011

Papers for Amit Chakrabarti, Dartmouth College
Amit Chakrabarti ; PODC 2014
Amit Chakrabarti ; STOC 2008
Amit Chakrabarti ; STOC 2006
Amit Chakrabarti ; STOC 2011
