name,affiliation,homepage,scholarid,orcid
Eduard H. Hovy,Carnegie Mellon University,https://www.cs.cmu.edu/~hovy,PUFxrroAAAAJ,0000-0000-0000-0000
Eric Eide,University of Utah,https://users.cs.utah.edu/~eeide,b00P0C8AAAAJ,0000-0000-0000-0000
Eric Norman Eide,University of Utah,https://users.cs.utah.edu/~eeide,b00P0C8AAAAJ,0000-0000-0000-0000
Robert Ricci,University of Utah,https://ricci.io,zHHD40YAAAAJ,0000-0000-0000-0000
