name,color,coauthored
Mohammed Bennamoun,#ffc0cb,1
Syed Islam,#d3d3d3,1
Du Q. Huynh ,#32CD32,1
Wei 0006,#d3d3d3,1
Tim French,#32CD32,1
Cara MacNish,#d3d3d3,1
Chris McDonald,#d3d3d3,1
R. While,#d3d3d3,1
Amitava Datta,#ffc0cb,1
Mark Reynolds,#32CD32,1
Rachel Cardell-Oliver,#d3d3d3,1
Bruce Gardiner,#d3d3d3,0
George Milne,#d3d3d3,0
Syed Gilani,#32CD32,0
Christof Huebner,#d3d3d3,1
Jianxin Li,#32CD32,1
