name,color
James J. Lu,#d3d3d3
Li Xiong 0001,#00bfff
Eugene Agichtein,#32CD32
Jinho D. Choi,#32CD32
Michele Benzi,#32CD32
Alessandro Veneziani,#d3d3d3
Vaidy S. Sunderam,#00bfff
Dwight Duffus,#d3d3d3
Vojtech Rödl,#ffff00
Andrew R. Post,#d3d3d3
James G. Nagy,#d3d3d3
Lars Ruthotto,#d3d3d3
Gari D. Clifford,#d3d3d3
Shamim Nemati,#d3d3d3
Hao Huang,#00bfff
Ronald J. Gould,#d3d3d3
Zhaohui S. Qin,#ffc0cb
