name,color,coauthored
Joel Tropp,#32CD32,0
Tracey Ho,#00bfff,1
Steven Low,#00bfff,1
Pietro Perona,#32CD32,1
Yisong Yue,#32CD32,1
Peter Schröder,#ffc0cb,1
Mathieu Desbrun,#ffc0cb,1
Venkat Chandrasekaran,#32CD32,0
Thomas Vidick,#ffff00,0
Christopher Umans,#ffff00,0
Leonard Schulman,#ffff00,0
Adam Wierman,#00bfff,1
Alain Martin,#d3d3d3,0
Yaser Abu-Mostafa,#d3d3d3,0
Erik Winfree,#d3d3d3,0
