name,color
Daniela Marghitu,#d3d3d3
Xiao Qin,#d3d3d3
Wei-Shinn Ku,#00bfff
Alvin Lim,#d3d3d3
Kai-Hsiung Chang,#d3d3d3
Sanjeev Baskiyar,#d3d3d3
Levent Yilmaz,#d3d3d3
Cheryl Seals,#d3d3d3
Richard Chapman,#d3d3d3
David Umphress,#d3d3d3
T. Hendrix,#d3d3d3
James Cross,#d3d3d3
Saad Biaz,#00bfff
Jeffrey Overbey,#00bfff
Anthony Skjellum,#d3d3d3
N. Narayanan,#d3d3d3
