name,color
David Naumann,#00bfff
Susanne Wetzel,#d3d3d3
Enrique Dunn,#32CD32
Adriana Compagnoni,#d3d3d3
Philippos Mordohai,#32CD32
Wendy Wang,#00bfff
David Farber,#d3d3d3
David Klappholz,#00bfff
Samantha Kleinberg,#32CD32
Giuseppe Ateniese,#00bfff
Fernando Pérez-Cruz,#32CD32
Antonio Nicolosi,#d3d3d3
Dominic Duggan,#d3d3d3
Nikos Triandopoulos,#00bfff
Georgios Portokalidis,#00bfff
