name,color
Mohammad Khan,#d3d3d3
Alexander Russell,#ffff00
Laurent D. Michel,#32CD32
Bing Wang,#32CD32
Jinbo Bi,#32CD32
Zhijie Jerry Shi,#d3d3d3
Song Han,#00bfff
Jun-Hong Cui,#00bfff
Phillip Bradford,#d3d3d3
Sahar Al Seesi,#d3d3d3
Sanguthevar Rajasekaran,#ffc0cb
Reda A. Ammar,#d3d3d3
Chun-Hsi Huang,#d3d3d3
Dong-Guk Shin,#d3d3d3
Abdelfattah Amamra,#d3d3d3
Sheida Nabavi,#ffc0cb
