name,color
Anna Rumshisky,#32CD32
Byung Kim,#d3d3d3
Wenjin Zhou,#d3d3d3
Sirong Lin,#d3d3d3
Benyuan Liu,#00bfff
Xinwen Fu,#00bfff
Tingjian Ge,#00bfff
Cindy Chen,#00bfff
Jie Wang,#00bfff
Byung-Guk Kim,#d3d3d3
Jesse Heines,#32CD32
David Adams,#d3d3d3
Karen Daniels,#d3d3d3
Guanling Chen,#ffc0cb
Yu Cao,#00bfff
Haim Levkowitz,#ffc0cb
Fred Martin,#d3d3d3
Jay McCarthy,#32CD32
Georges Grinstein,#ffc0cb
Holly Yanco,#d3d3d3
Fred Martin,#d3d3d3
