name,affiliation,homepage,scholarid
Berthier A. Ribeiro-Neto,UFMG,http://homepages.dcc.ufmg.br/~berthier,JMkfK0sAAAAJ
Berthold K. P. Horn,Massachusetts Institute of Technology,http://people.csail.mit.edu/bkph,NOSCHOLARPAGE
Berthold Klaus Paul Horn,Massachusetts Institute of Technology,http://people.csail.mit.edu/bkph,NOSCHOLARPAGE
Bertil Gustafsson,Uppsala University,http://www.it.uu.se/katalog/bertil,NOSCHOLARPAGE
Bertil Schmidt,University of Mainz,https://www.staff.uni-mainz.de/schmi033,fUxQceoAAAAJ
Bertram Ludäscher,Univ. of Illinois at Urbana-Champaign,https://ischool.illinois.edu/people/faculty/ludaesch,nYx9xasAAAAJ
Bertrand Cambou,Northern Arizona University,https://nau.edu/siccs/faculty/bertrand-cambou,NOSCHOLARPAGE
Beryl Plimmer,University of Auckland,https://www.cs.auckland.ac.nz/people/b-plimmer,16CrO58AAAAJ
Bessam Abdulrazak,Université de Sherbrooke,https://www.usherbrooke.ca/informatique/personnel/corps-professoral/professeurs/bessam-abdulrazak,moRsZ2kAAAAJ
Beta Ziliani,Universidad Nacional de Córdoba,https://people.mpi-sws.org/~beta,zPeBksEAAAAJ
Beth A. Plale,Indiana University,http://www.cs.indiana.edu/~plale,CyGvFJkAAAAJ
Beth Mynatt,Georgia Institute of Technology,http://ipat.gatech.edu/people/beth-mynatt,NOSCHOLARPAGE
Beth Plale,Indiana University,http://www.cs.indiana.edu/~plale,CyGvFJkAAAAJ
Betsy DiSalvo,Georgia Institute of Technology,http://betsydisalvo.com,NOSCHOLARPAGE
Betsy James DiSalvo,Georgia Institute of Technology,http://betsydisalvo.com,NOSCHOLARPAGE
Bettina Berendt,KU Leuven,https://people.cs.kuleuven.be/~bettina.berendt,NOSCHOLARPAGE
Bettina Grün,JKU Linz,https://www.jku.at/institut-fuer-angewandte-statistik/ueber-uns/team/assoz-univ-profin-dipl-ingin-drin-bettina-gruen,Tl-eVmoAAAAJ
Bettina Kemme,McGill University,http://www.cs.mcgill.ca/~kemme,vLbmweYAAAAJ
Bettina Rolke,University of Tübingen,https://fit.uni-tuebingen.de/Portfolio/Details?id=495,NOSCHOLARPAGE
Bettina Schnor,University of Potsdam,https://www.cs.uni-potsdam.de/~schnor,NOSCHOLARPAGE
Bettina Speckmann,TU Eindhoven,http://www.win.tue.nl/~speckman,NOSCHOLARPAGE
Betty H. C. Cheng,Michigan State University,http://www.cse.msu.edu/~chengb,qABYFOIAAAAJ
Beverly A. Sanders,University of Florida,https://www.cise.ufl.edu/people/faculty/sanders,NOSCHOLARPAGE
Beverly Sanders,University of Florida,https://www.cise.ufl.edu/people/faculty/sanders,NOSCHOLARPAGE
Bhagirath Narahari,George Washington University,https://www.seas.gwu.edu/~narahari,NOSCHOLARPAGE
Bharat Adsul,IIT Bombay,https://www.cse.iitb.ac.in/page14,bZhCDxIAAAAJ
Bharat Jayaraman,University at Buffalo,https://www.cse.buffalo.edu/faculty/bharat,MwIL3roAAAAJ
Bharat K. Bhargava,Purdue University,https://www.cs.purdue.edu/people/bb,rhLst94AAAAJ
Bharat L. Bhuva,Vanderbilt University,http://engineering.vanderbilt.edu/bio/bharat-bhuva,NOSCHOLARPAGE
Bharath Hariharan,Cornell University,http://home.bharathh.info,TpglobcAAAAJ
Bhargab B. Bhattacharya,IIT Kharagpur,https://www.isical.ac.in/~bhargab,udxFQnwAAAAJ
Bhaskar DasGupta,University of Illinois at Chicago,https://www.cs.uic.edu/~dasgupta,V6ddZSkAAAAJ
Bhaskar Krishnamachari,University of Southern California,http://ceng.usc.edu/~bkrishna,JHJozAYAAAAJ
Bhaskaran Raman,IIT Bombay,http://www.cse.iitk.ac.in/users/braman,qj3IRU8AAAAJ
Bhavana Kanukurthi,IISc Bangalore,http://www.csa.iisc.ac.in/~bhavana,QYNU5jMAAAAJ
Bhavani M. Thuraisingham,University of Texas at Dallas,http://www.utdallas.edu/~bhavani.thuraisingham,o_xUNWkAAAAJ
Bheemarjuna Reddy Tamma,IIT Hyderabad,http://www.iith.ac.in/~tbr,FYHCD2kAAAAJ
Bhiksha Raj,Carnegie Mellon University,http://www.cs.cmu.edu/~bhiksha,IWcGY98AAAAJ
Bhiksha Ramakrishnan,Carnegie Mellon University,https://www.cs.cmu.edu/directory/bhikshar,NOSCHOLARPAGE
Bhojan Anand,National University of Singapore,http://www.comp.nus.edu.sg/~bhojan,FDxsgEgAAAAJ
Bhubaneswar Mishra,New York University,https://cs.nyu.edu/mishra,kXVBr20AAAAJ
Bhujanga Chakrabarti,Victoria University of Wellington,http://sms.victoria.ac.nz/Main/BhujangaChakrabarti,3VT_IZEAAAAJ
Bhuvan Urgaonkar,Pennsylvania State University,http://www.cse.psu.edu/~buu1,ZoI6hPwAAAAJ
Biagio Cosenza,University of Salerno,http://cosenza.eu,gQCXas8AAAAJ
Bianca Schroeder,University of Toronto,http://www.cs.toronto.edu/~bianca,TW4Th98AAAAJ
Bianca Schröder,University of Toronto,http://www.cs.toronto.edu/~bianca,TW4Th98AAAAJ
Biao Chen,Syracuse University,http://comlab.ecs.syr.edu/people/bchen,653GqXUAAAAJ
Biao Leng,Beihang University,http://scse.buaa.edu.cn/info/1024/2975.htm,zQqJW3gAAAAJ
Biao Qin,Renmin University of China,http://info.ruc.edu.cn/academic_professor.php?teacher_id=31,NOSCHOLARPAGE
Biaoshuai Tao,Shanghai Jiao Tong University,https://jhc.sjtu.edu.cn/~bstao/,F65i6zcAAAAJ
Bihuan Chen 0001,Fudan University,https://chenbihuan.github.io,Cz-4wl0AAAAJ
Biing-Feng Wang,National Tsing Hua University,http://clark.cs.nthu.edu.tw/advisor.php,NOSCHOLARPAGE
Bijan Parsia,University of Manchester,http://www.cs.man.ac.uk/~bparsia,UBcjZigAAAAJ
Bijaya Adhikari,University of Iowa,https://cs.uiowa.edu/people/bijaya-adhikari,lfRiJ8YAAAAJ
Bijaya Karki,Louisiana State University,https://www.lsu.edu/science/geology/people/faculty/karki.php,PVKPY-IAAAAJ
Bikramjit Banerjee,University of Southern Mississippi,https://www.usm.edu/computing/faculty/bikramjit-banerjee,WHs9gMMAAAAJ
Bilal Khan,CUNY,https://www.gc.cuny.edu/Page-Elements/Academics-Research-Centers-Initiatives/Doctoral-Programs/Computer-Science/Faculty-Bios/Bilal-Khan,uOBB1tEAAAAJ
Bilel Derbel,CRIStAL,https://www.cristal.univ-lille.fr/profil/derbel,NOSCHOLARPAGE
Bilge Mutlu,University of Wisconsin - Madison,http://pages.cs.wisc.edu/~bilge,VGr54BoAAAAJ
Bill Aiello,University of British Columbia,https://www.cs.ubc.ca/people/bill-aiello,7gbCeoEAAAAJ
Bill Barrett,Brigham Young University,https://cs.byu.edu/faculty/barrett,yLWfq68AAAAJ
Bill Campbell,University of Massachusetts Boston,https://www.umb.edu/academics/csm/faculty_staff/bill_campbell,ekic9BkAAAAJ
Bill Carroll,University of Texas at Arlington,http://ranger.uta.edu/~carroll,b77CHHoAAAAJ
Bill Dally,Stanford University,http://csl.stanford.edu/~billd,YZHj-Y4AAAAJ
Bill Fefferman,University of Chicago,http://www.billfefferman.com,EBIByAIAAAAJ
Bill Freeman,Massachusetts Institute of Technology,https://billf.mit.edu,0zZnyMEAAAAJ
Bill Gropp,Univ. of Illinois at Urbana-Champaign,http://wgropp.cs.illinois.edu,vB96fX8AAAAJ
Bill Hamilton 0001,New Mexico State University,https://www.cs.nmsu.edu/plexlab/people/bill,W7jbeOwAAAAJ
Bill Keller,University of Sussex,http://www.sussex.ac.uk/informatics/people/peoplelists/person/1463,go6vIr0AAAAJ
Bill Lin,Univ. of California - San Diego,http://cwcserv.ucsd.edu/~billlin,j3geh3QAAAAJ
Bill P. Buckles,University of North Texas,http://www.cse.unt.edu/~bbuckles,4TYgrZ8AAAAJ
Bill Rogers,University of Waikato,http://www.cms.waikato.ac.nz/people/coms0108,RP4Z1UQAAAAJ
Bill Roscoe,University of Oxford,http://www.cs.ox.ac.uk/bill.roscoe,miixtKcAAAAJ
Bill Scherlis,Carnegie Mellon University,http://www.cs.cmu.edu/~wls,F6LzqwMAAAAJ
Bill Smart,Oregon State University,http://people.oregonstate.edu/~smartw,sWCpXFgAAAAJ
Bill Stackpole,Rochester Institute of Technology,https://www.rit.edu/gccis/computingsecurity/people/bill-stackpole,z-ALk7QAAAAJ
Bill Tomlinson,Univ. of California - Irvine,http://www.ics.uci.edu/~wmt,NOSCHOLARPAGE
Bill Wang,Massey University,http://www.massey.ac.nz/massey/learning/colleges/college-of-sciences/staff-list.cfm?stref=059250,u9TbFb0AAAAJ
Bimal Viswanath,Virginia Tech,https://people.cs.vt.edu/vbimal,bu1SCOuD_CMC
Bin Cui 0001,Peking University,http://net.pku.edu.cn/~cuibin,IJAU8KoAAAAJ
Bin Guo 0001,NWPU,http://www.guob.org,VC6N2iQAAAAJ
Bin Li 0015,Fudan University,http://homepage.fudan.edu.cn/binli/zh,8t97oL8AAAAJ
Bin Liang 0002,Renmin University of China,http://info.ruc.edu.cn/academic_professor.php?teacher_id=27,NOSCHOLARPAGE
Bin Liu 0001,Tsinghua University,http://s-router.cs.tsinghua.edu.cn/~liubin,NOSCHOLARPAGE
Bin Luo 0003,Nanjing University,https://cs.nju.edu.cn/58/1c/c2639a153628/page.htm,NOSCHOLARPAGE
Bin Ma,University of Waterloo,https://cs.uwaterloo.ca/~binma,f-eL6DYAAAAJ
Bin Mu,Tongji University,https://sse.tongji.edu.cn/Data/View/2814,NOSCHOLARPAGE
Bin Ren,College of William and Mary,http://www.wm.edu/as/computerscience/faculty/ren_bin.php,XU7ZT5kAAAAJ
Bin Sheng 0001,Shanghai Jiao Tong University,http://english.seiee.sjtu.edu.cn/english/detail/841_963.htm,unORJQ8AAAAJ
Bin Sun,Peking University,http://icl.pku.edu.cn/members/bswen/index.html,NOSCHOLARPAGE
Bin Wang 0004,Chinese Academy of Sciences,http://people.ucas.ac.cn/~wangbin,tDajnHEAAAAJ
Bin Xiao 0001,The Hong Kong Polytechnic University,https://www4.comp.polyu.edu.hk/~csbxiao,yFLW6jgAAAAJ
Bin Xu 0001,Tsinghua University,http://keg.cs.tsinghua.edu.cn/persons/xubin,h-BY2wgAAAAJ
Bin Yang 0002,Aalborg University,http://people.cs.aau.dk/~byang,qjBQhoUAAAAJ
Bin Yao 0002,Shanghai Jiao Tong University,http://www.cs.sjtu.edu.cn/~yaobin,XIIa8VMAAAAJ
Bin Yu 0001,Univ. of California - Berkeley,https://www.stat.berkeley.edu/~binyu/Site/Welcome.html,xT19Jc0AAAAJ
Binay Bhattacharya,Simon Fraser University,http://www.cs.sfu.ca/~anoop,NOSCHOLARPAGE
Binay K. Bhattacharya,Simon Fraser University,http://www.cs.sfu.ca/~anoop,NOSCHOLARPAGE
Binbin Chen,SUTD,https://istd.sutd.edu.sg/people/faculty/binbin-chen,42U2zXcAAAAJ
Bing Bing Zhou,University of Sydney,http://www.it.usyd.edu.au/~bzho9612,YVvMM_MAAAAJ
Bing Chu,University of Southampton,https://www.ecs.soton.ac.uk/people/bc1d11,NOSCHOLARPAGE
Bing Li 0010,Wuhan University,http://cs.whu.edu.cn/teacherinfo.aspx?id=354,TgB8tuYAAAAJ
Bing Liu 0001,University of Illinois at Chicago,https://www.cs.uic.edu/~liub,Kt1bjZoAAAAJ
Bing Mao,Nanjing University,https://www.usenix.org/conference/usenixsecurity17/speaker-or-organizer/bing-mao-nanjing-university,4HAkmwcAAAAJ
Bing Qin 0001,Harbin Institute of Technology,http://ir.hit.edu.cn/~qinb,LKnCub0AAAAJ
Bing Su 0001,Renmin University of China,http://ai.ruc.edu.cn/academicfaculty/fea218174a6e493a99cfcebdc7dfe6c4.htm,d3g2VJQAAAAJ
Bing Wang 0001,University of Connecticut,http://www.engr.uconn.edu/~bing,HvNdFJcAAAAJ
Bing Xie,Peking University,http://sei.pku.edu.cn/~xiebing,f66ae1YAAAAJ
Bing Xue 0001,Victoria University of Wellington,https://ecs.victoria.ac.nz/Main/BingXue,htnpub8AAAAJ
Bing Zeng,UESTC,http://faculty.uestc.edu.cn/cengbing/en/index.htm,s-kUGYQAAAAJ
Bing-Yu Chen,National Taiwan University,http://graphics.im.ntu.edu.tw/~robin,8UC5dY4AAAAJ
Bingfeng Zhou,Peking University,http://www.icst.pku.edu.cn/index.php?s=/Home/Article/detail/id/556.html,JZEz0LMAAAAJ
Bingkai Lin,Nanjing University,https://sites.google.com/site/bingkai314159,7jXU6JMAAAAJ
Bingpeng Ma,Chinese Academy of Sciences,http://people.ucas.edu.cn/~bpma,fClDLgMAAAAJ
Bingquan Liu,Harbin Institute of Technology,http://homepage.hit.edu.cn/liubingquan,NOSCHOLARPAGE
Bingsheng He,National University of Singapore,http://www.comp.nus.edu.sg/~hebs,RogYLKYAAAAJ
Bingsheng Zhang,Zhejiang University,https://person.zju.edu.cn/en/bingsheng,QnOeC4IAAAAJ
Binhai Zhu,Montana State University,https://www.cs.montana.edu/bhz,NOSCHOLARPAGE
Binyu Zang,Shanghai Jiao Tong University,http://english.seiee.sjtu.edu.cn/english/detail/386_975.htm,m3noS0AAAAAJ
Bipin C. Desai,Concordia University,http://www.cs.concordia.ca/~bcdesai,NOSCHOLARPAGE
Biplab Banerjee,IIT Roorkee,http://www.iitr.ac.in/departments/CSE/pages/People+Biplab_Banerjee.html,0q-fdykAAAAJ
Biplav Srivastava,University of South Carolina,https://sites.google.com/site/biplavsrivastava,mPC6wp4AAAAJ
Bir Bhanu,Univ. of California - Riverside,http://vislab.ucr.edu/PEOPLE/BIR_BHANU,AhRGIcwAAAAJ
Bireswar Das,IIT Gandhinagar,http://www.iitgn.ac.in/faculty/comp/bireswar.htm,RcBEsucAAAAJ
Birgit Grohe,Chalmers/GU,https://www.chalmers.se/en/staff/Pages/grohe.aspx,NOSCHOLARPAGE
Birgit Lugrin,University of Würzburg,http://hci.uni-wuerzburg.de/people/birgit,x6LNQoAAAAAJ
Birgit Penzenstadler,Chalmers/GU,https://www.chalmers.se/en/staff/Pages/birgit.aspx,TNoA6ZMAAAAJ
Birgit Pröll,JKU Linz,https://www.jku.at/en/faw/about-us/team/birgit-proell,NOSCHOLARPAGE
Birgit Vogtenhuber,Graz University of Technology,http://www.ist.tugraz.at/vogtenhuber,NOSCHOLARPAGE
Birgitta König-Ries,Friedrich Schiller University Jena,http://fusion.cs.uni-jena.de/fusion,DbusQz8AAAAJ
Birhanu Eshete,University of Michigan-Dearborn,https://umdearborn.edu/users/birhanu,DVLQDSoAAAAJ
Birna van Riemsdijk,University of Twente,https://research.utwente.nl/en/persons/maria-birna-van-riemsdijk,PnxGeHMAAAAJ
Birte Glimm,University of Ulm,https://www.uni-ulm.de/in/ki/inst/staff/birte-glimm,hymHrFcAAAAJ
Bistra Dilkina,University of Southern California,https://viterbi.usc.edu/directory/faculty/Dilkina/Bistra,1jjyaBYAAAAJ
Bistra N. Dilkina,University of Southern California,https://viterbi.usc.edu/directory/faculty/Dilkina/Bistra,1jjyaBYAAAAJ
Biswabandan Panda,IIT Kanpur,https://www.cse.iitk.ac.in/users/biswap,ZGZkHzcAAAAJ
Biswajit Mishra,DAIICT,http://intranet.daiict.ac.in/~biswajitmishra,xmVV6WcAAAAJ
Biswanath Mukherjee,Univ. of California - Davis,http://networks.cs.ucdavis.edu/~mukherje,ytXtLjkAAAAJ
Bivas Mitra,IIT Kharagpur,http://cse.iitkgp.ac.in/~bivasm,mQ57itUAAAAJ
Bixio Rimoldi,EPFL,https://people.epfl.ch/bixio.rimoldi,SsEHa6cAAAAJ
Bjarne Kjær Ersbøll,DTU,https://www.compute.dtu.dk/english,NOSCHOLARPAGE
Bjoern Andres,TU Dresden,https://mlcv.inf.tu-dresden.de,3Bfgs9cAAAAJ
Bjoern H. Menze,TU Munich,http://people.csail.mit.edu/menze,Kv2QrQgAAAAJ
Bjoern Hartmann,Univ. of California - Berkeley,https://people.eecs.berkeley.edu/~bjoern,aZMY6_UAAAAJ
Bjoern Holger Menze,TU Munich,http://people.csail.mit.edu/menze,Kv2QrQgAAAAJ
Björn B. Brandenburg [SWS],Max Planck Society,http://www.mpi-sws.org/~bbb,xRuGtp4AAAAJ
Björn Bernhard Brandenburg [SWS],Max Planck Society,http://www.mpi-sws.org/~bbb,xRuGtp4AAAAJ
Björn E. Ottersten,University of Luxembourg,http://wwwen.uni.lu/snt/people/bjoern_ottersten,OAWYhh0AAAAJ
Björn Eskofier,University of Erlangen–Nuremberg,https://www.mad.tf.fau.de/person/bjoern-eskofier,7ems5nYAAAAJ
Björn Franke,University of Edinburgh,http://homepages.inf.ed.ac.uk/bfranke,Y6aTqRQAAAAJ
Björn H. Menze,TU Munich,http://people.csail.mit.edu/menze,Kv2QrQgAAAAJ
Björn Hartmann,Univ. of California - Berkeley,https://people.eecs.berkeley.edu/~bjoern,aZMY6_UAAAAJ
Björn Hein,Karlsruhe Institute of Technology,http://rob.ipr.kit.edu/mitarbeiter_106.php,NOSCHOLARPAGE
Björn Hof,IST Austria,https://ist.ac.at/research/research-groups/hof-group,tytU38QAAAAJ
Björn Ommer,Heidelberg University,https://hci.iwr.uni-heidelberg.de/compvis/prof-ommer,zWbvIUcAAAAJ
Björn Regnell,Lund University,http://cs.lth.se/bjorn-regnell,W37CtAwAAAAJ
Björn Scheuermann 0001,Humboldt University of Berlin,http://www.ti.informatik.hu-berlin.de,NOSCHOLARPAGE
Björn Victor,Uppsala University,http://www.it.uu.se/katalog/victor,ipxE33cAAAAJ
Björn W. Schuller,Imperial College London,https://www.doc.ic.ac.uk/~bschulle/,TxKNCSoAAAAJ
Björn Waske,University of Osnabrück,https://www.uni-osnabrueck.de/universitaet/personensuche/personendetails.html?module=TemplatePersondetails&target=15852&source=14776&config_id=182d4abe417c9851aacad4acd6e0df1b&range_id=studip&username=bwaske,dWjh5LEAAAAJ
Björn Þór Jónsson 0001,IT University of Copenhagen,http://www.itu.dk/people/bjth,syXaq1IAAAAJ
Bjørn Sand Jensen,University of Glasgow,https://www.gla.ac.uk/schools/computing/staff/bjornjensen,sa4OOmUAAAAJ
Blaine A. Price,Open University UK,http://stem.open.ac.uk/people/bp5,txHHqGQAAAAJ
Blair D. Sullivan,North Carolina State University,https://www.csc.ncsu.edu/faculty/bdsullivan,oZBtvZMAAAAJ
Blair MacIntyre,Georgia Institute of Technology,https://blairmacintyre.me,UA3tyKwAAAAJ
