name,color
Daniela Marghitu,#d3d3d3
Xiao Qin,#d3d3d3
Wei-Shinn Ku,#00bfff
Alvin S. Lim,#d3d3d3
Kai-Hsiung Chang,#d3d3d3
Sanjeev Baskiyar,#d3d3d3
Levent Yilmaz,#d3d3d3
Cheryl D. Seals,#d3d3d3
David A. Umphress,#d3d3d3
T. Dean Hendrix,#d3d3d3
James H. Cross II,#d3d3d3
N. Hari Narayanan,#d3d3d3
