name,color
Lenore Cowen,#ffc0cb
Benjamin J. Hescott,#ffc0cb
Donna K. Slonim,#ffc0cb
Norman Ramsey,#00bfff
Roni Khardon,#32CD32
Matthias Scheutz,#ffc0cb
Alva L. Couch,#d3d3d3
Remco Chang,#ffc0cb
Robert J. K. Jacob,#ffc0cb
Anselm Blumer,#ffc0cb
Soha Hassoun,#00bfff
