name,color
Jiebo Luo,#32CD32
Ji Liu 0002,#32CD32
Henry A. Kautz,#32CD32
James F. Allen,#32CD32
Christopher M. Brown,#d3d3d3
Daniel Gildea,#32CD32
Sandhya Dwarkadas,#00bfff
Michael L. Scott,#00bfff
Kai Shen,#00bfff
Chen Ding,#00bfff
Daniel Stefankovic,#ffff00
Joel I. Seiferas,#00bfff
Mohammed E. Hoque,#ffc0cb
