name,color
Kenneth L. Calvert,#d3d3d3
Jim Griffioen,#d3d3d3
Victor W. Marek,#d3d3d3
Miroslaw Truszczynski,#32CD32
Fuhua (Frank) Cheng,#d3d3d3
Raphael A. Finkel,#d3d3d3
Judy Goldsmith,#32CD32
Ramakanth Kavuluru,#d3d3d3
Andrew Klapper,#d3d3d3
Zongming Fei,#d3d3d3
Jane Huffman Hayes,#d3d3d3
Tingting Yu,#00bfff
Grzegorz W. Wasilkowski,#d3d3d3
Jerzy W. Jaromczyk,#d3d3d3
W. Brent Seales,#32CD32
Ruigang Yang,#32CD32
Jinze Liu,#ffc0cb
