name,color
Grace Hui Yang,#32CD32
Lisa Singh,#d3d3d3
Micah Sherr,#00bfff
Nazli Goharian,#32CD32
Ophir Frieder,#00bfff
Marcus A. Maloof,#32CD32
Clay Shields,#00bfff
Wenchao Zhou,#00bfff
Calvin C. Newport,#00bfff
Jeremy T. Fineman,#ffff00
Mahendran Velauthapillai,#d3d3d3
Bala Kalyanasundaram,#d3d3d3
Der-Chen Chang,#d3d3d3
