name,color
Keith D. Cooper,#d3d3d3
Devika Subramanian,#d3d3d3
Dan S. Wallach,#00bfff
Moshe Y. Vardi,#ffff00
Lydia E. Kavraki,#ffc0cb
Swarat Chaudhuri,#00bfff
Vivek Sarkar,#00bfff
Alan L. Cox,#00bfff
T. S. Eugene Ng,#00bfff
Scott Rixner,#00bfff
John M. Mellor-Crummey,#00bfff
Chris Jermaine,#00bfff
Luay Nakhleh,#ffc0cb
