name,color
Daniel Mossé,#00bfff
Rami G. Melhem,#00bfff
Bruce R. Childers,#00bfff
Youtao Zhang,#00bfff
Taieb Znati,#00bfff
Adam J. Lee,#00bfff
Panos K. Chrysanthis,#00bfff
Alexandros Labrinidis,#00bfff
Sangyeun Cho,#00bfff
Kirk Pruhs,#ffff00
Jingtao Wang,#ffc0cb
Shi-Kuo Chang,#32CD32
Diane J. Litman,#32CD32
Rebecca Hwa,#32CD32
Janyce Wiebe,#32CD32
